latitude,longitude,date,acq_time_npt,temperature,pressure,cloudcover,humidity,windspeed,precipitation,fire
29.6429,82.0556,2024-01-13,14:12,13.4,1009.3,25.2,16.6,0.8,0.21,1
28.534,83.6602,2024-01-13,14:12,16.4,996.5,25.0,13.7,6.6,0.21,1
28.9858,82.5215,2024-01-13,14:12,16.9,1016.9,36.8,8.0,3.2,0.14,1
29.4971,82.2865,2024-01-13,14:12,4.8,984.5,38.1,13.0,2.6,0.01,1
29.0335,81.8826,2024-01-13,22:02,0.8,1015.4,36.8,18.8,3.9,0.03,1
29.0349,81.8941,2024-01-13,22:02,3.1,998.3,17.0,11.6,3.9,0.05,1
27.0764,87.1086,2024-01-14,10:07,18.3,1005.5,27.5,18.9,5.8,0.28,1
28.1844,85.2999,2024-01-14,10:07,14.6,1007.1,19.4,5.7,3.4,0.18,1
27.075,87.1183,2024-01-14,10:07,20.9,1011.2,28.1,17.4,5.8,0.08,1
27.0669,87.1057,2024-01-14,13:14,24.3,1001.6,29.8,16.5,5.8,0.05,1
27.0703,87.0938,2024-01-14,13:14,21.7,996.1,28.4,16.0,4.0,0.1,1
27.0736,87.1109,2024-01-14,13:14,22.9,1005.0,37.6,11.6,5.8,0.1,1
28.0851,86.1508,2024-01-14,13:15,-2.8,1005.7,38.0,18.8,2.4,0.27,1
28.0691,86.1355,2024-01-14,13:15,-2.5,984.1,20.1,13.7,2.4,0.2,1
28.0723,86.1516,2024-01-14,13:15,0.4,981.8,12.9,5.1,1.5,0.0,1
29.1309,82.6228,2024-01-14,13:15,9.6,1012.6,37.7,15.7,2.4,0.28,1
29.1225,82.5852,2024-01-14,13:15,11.9,1015.1,19.8,9.3,3.7,0.23,1
29.1256,82.6152,2024-01-14,13:15,10.9,995.2,18.4,18.0,3.7,0.06,1
29.1438,82.6239,2024-01-14,13:15,0.9,998.0,16.6,7.2,2.7,0.03,1
28.0732,86.147,2024-01-14,13:15,1.0,993.1,32.4,19.7,1.5,0.16,1
28.0811,86.1304,2024-01-14,13:15,-1.4,1012.0,54.7,9.3,2.4,0.11,1
26.6295,87.8557,2024-01-15,13:55,21.2,989.2,18.3,9.0,6.2,0.02,1
26.6276,87.8615,2024-01-15,13:55,21.3,987.7,28.4,9.2,6.2,0.19,1
29.4103,82.2845,2024-01-15,13:56,3.9,999.3,31.8,13.4,2.1,0.28,1
29.1366,82.6296,2024-01-15,13:56,5.2,999.4,30.6,12.9,1.8,0.07,1
29.7566,81.6404,2024-01-15,13:56,5.8,1003.4,21.0,18.6,1.8,0.23,1
29.7726,81.9914,2024-01-15,13:56,13.9,998.5,12.7,14.3,3.9,0.15,1
29.7581,81.6504,2024-01-15,13:56,6.5,997.8,26.8,13.9,1.8,0.15,1
29.7654,81.6392,2024-01-15,13:56,-1.0,1017.3,12.0,17.9,2.4,0.21,1
29.767,81.6494,2024-01-15,13:56,-0.8,991.4,29.9,14.0,2.4,0.28,1
29.0274,81.8869,2024-01-15,13:56,1.1,1013.2,11.3,6.4,3.9,0.0,1
29.9552,80.7055,2024-01-15,13:57,11.6,1005.9,13.4,7.1,2.2,0.08,1
26.4256,87.2376,2024-01-17,13:40,19.4,994.8,16.6,6.6,11.6,0.2,1
27.5336,84.5607,2024-01-20,14:06,20.3,1005.3,22.0,10.3,3.8,0.14,1
29.4302,81.4348,2024-01-20,14:07,11.7,998.1,21.9,14.7,3.8,0.15,1
29.7548,81.7182,2024-01-22,10:36,1.1,1007.7,27.8,14.5,3.7,0.17,1
26.7405,86.1473,2024-01-22,13:50,18.7,1001.9,13.3,19.2,15.5,0.16,1
26.6366,86.9818,2024-01-22,13:50,19.5,997.4,25.3,6.3,11.0,0.11,1
27.048,87.1808,2024-01-22,13:50,21.1,997.3,15.5,13.1,2.1,0.3,1
29.5119,81.7161,2024-01-22,13:51,19.0,990.8,30.6,7.0,3.2,0.07,1
29.5045,81.7289,2024-01-22,13:51,18.8,1011.0,39.2,6.6,3.2,0.15,1
29.0083,82.6812,2024-01-22,13:51,5.7,982.9,28.1,9.4,2.6,0.24,1
28.5462,83.6633,2024-01-22,13:51,5.0,996.6,19.3,8.2,6.6,0.17,1
29.5026,81.7175,2024-01-22,13:51,19.8,996.1,25.5,7.8,3.2,0.02,1
29.5856,82.2807,2024-01-25,14:17,9.9,1009.4,55.6,18.4,1.5,0.25,1
28.8053,82.527,2024-01-27,10:43,2.3,997.6,18.7,11.4,2.6,0.23,1
29.1842,81.644,2024-01-27,10:43,9.9,1001.2,14.1,13.3,1.1,0.06,1
26.6293,86.9677,2024-01-27,14:00,19.3,999.1,15.5,18.7,11.0,0.04,1
27.2254,86.0711,2024-01-27,14:00,15.2,1019.9,32.2,5.9,2.1,0.13,1
27.8989,83.1638,2024-01-27,14:01,8.4,985.4,35.6,13.8,3.2,0.28,1
27.5428,84.0908,2024-01-27,14:01,17.6,988.5,23.2,9.5,5.5,0.13,1
27.782,83.8057,2024-01-27,14:01,16.1,1000.5,43.7,18.2,2.5,0.19,1
28.0364,83.2997,2024-01-27,14:01,13.7,997.2,27.6,6.9,2.9,0.02,1
29.179,81.6454,2024-01-27,14:01,14.9,985.0,27.1,6.4,0.7,0.06,1
29.1894,81.6479,2024-01-27,14:01,9.2,984.8,15.6,5.3,2.5,0.28,1
29.6046,81.7839,2024-01-27,14:01,15.5,995.5,16.7,5.0,3.2,0.04,1
29.7236,81.7128,2024-01-27,14:01,12.2,1013.7,23.5,7.5,3.2,0.23,1
29.1068,82.1192,2024-01-29,10:26,0.9,995.7,11.1,8.0,3.1,0.17,1
26.6742,87.7227,2024-01-29,13:45,22.1,996.5,17.7,5.3,5.9,0.01,1
27.5564,84.4915,2024-01-29,13:45,21.6,1018.9,20.5,19.8,4.6,0.23,1
27.5595,84.6914,2024-01-29,13:45,21.5,1016.4,18.1,16.5,4.8,0.01,1
27.4761,84.6937,2024-01-29,13:45,20.9,982.9,15.7,8.9,3.7,0.14,1
29.3223,81.6373,2024-01-29,13:46,2.3,1006.5,22.4,9.8,2.3,0.28,1
29.1821,82.1112,2024-01-30,14:27,2.8,985.5,12.1,17.9,3.1,0.03,1
29.6137,82.0005,2024-01-30,14:27,11.2,987.7,23.5,18.5,3.9,0.22,1
29.6107,81.9904,2024-01-30,14:27,14.2,1001.4,26.5,8.0,3.9,0.24,1
29.6122,82.0066,2024-01-30,14:27,8.9,984.9,22.3,10.2,2.3,0.18,1
27.0074,85.8696,2024-01-31,10:09,19.5,987.6,28.8,9.3,10.9,0.14,1
26.6739,87.0308,2024-01-31,10:09,17.7,998.4,10.5,12.0,11.0,0.27,1
27.0236,87.5514,2024-01-31,13:29,18.9,1019.1,22.1,10.4,5.9,0.25,1
27.0217,87.5395,2024-01-31,13:29,20.6,1002.6,26.3,19.7,5.9,0.22,1
26.5481,87.2931,2024-01-31,13:29,22.6,1008.1,14.8,18.2,11.3,0.05,1
26.4486,86.8143,2024-01-31,13:29,22.0,1004.2,16.4,6.0,13.4,0.26,1
28.8867,80.2386,2024-01-31,13:30,19.8,1011.7,47.5,14.7,5.2,0.02,1
27.542,84.4705,2024-01-31,13:30,22.0,1006.4,32.8,16.6,4.6,0.24,1
26.8356,86.2167,2024-02-03,10:33,15.8,996.7,14.1,13.6,8.4,0.05,1
26.5937,86.9785,2024-02-03,13:55,21.1,1009.7,16.3,5.9,11.0,0.12,1
28.2061,84.861,2024-02-03,13:55,14.2,988.1,20.7,9.7,1.8,0.0,1
27.5485,84.4894,2024-02-03,13:55,21.3,1008.0,19.2,6.0,4.6,0.25,1
27.5395,84.491,2024-02-03,13:55,21.3,983.0,30.7,19.8,4.6,0.25,1
27.5409,84.5012,2024-02-03,13:55,21.3,1013.4,17.9,18.9,4.6,0.21,1
27.5694,84.9183,2024-02-03,13:55,16.8,1000.3,10.9,7.8,2.5,0.22,1
27.4048,84.516,2024-02-03,13:55,18.3,1013.3,22.8,12.3,4.7,0.07,1
27.1367,87.1799,2024-02-03,13:55,18.7,990.6,15.4,15.2,5.8,0.26,1
26.6439,86.964,2024-02-03,13:55,20.9,994.2,10.7,19.5,11.0,0.08,1
26.6036,86.977,2024-02-03,13:55,21.1,993.3,24.0,16.3,11.0,0.05,1
28.7577,80.2161,2024-02-03,13:56,20.8,1019.5,26.5,6.6,6.5,0.22,1
28.7557,80.2043,2024-02-03,13:56,20.8,989.1,12.9,6.3,6.5,0.26,1
29.1026,81.3738,2024-02-03,13:56,17.4,1006.0,16.9,19.1,0.8,0.16,1
27.1255,87.6189,2024-02-03,21:30,10.6,1005.6,12.3,15.3,5.9,0.27,1
28.6566,82.7106,2024-02-03,21:30,6.8,995.7,25.8,8.1,5.0,0.2,1
28.6602,82.7309,2024-02-03,21:30,3.3,1009.6,28.1,17.9,4.6,0.21,1
26.7381,86.1458,2024-02-05,13:39,21.6,1016.5,17.2,8.6,15.5,0.04,1
26.6248,87.0446,2024-02-05,13:39,21.7,1019.8,18.0,5.7,11.0,0.25,1
26.7397,86.1561,2024-02-05,13:39,21.5,1011.6,10.8,7.6,15.5,0.13,1
26.8397,86.0885,2024-02-05,13:39,21.7,996.4,26.2,13.7,9.9,0.14,1
27.7247,84.7401,2024-02-05,13:40,16.7,1011.2,29.6,16.3,3.6,0.08,1
27.8932,85.1433,2024-02-05,13:40,19.7,982.3,16.5,13.4,2.5,0.27,1
27.8915,85.1327,2024-02-05,13:40,19.3,999.8,39.7,16.9,2.5,0.02,1
27.3877,87.7716,2024-02-07,13:24,12.7,982.2,28.5,11.3,3.9,0.25,1
28.7052,82.9407,2024-02-07,13:24,1.8,1002.1,23.9,14.3,4.6,0.16,1
28.9977,82.6647,2024-02-07,13:24,10.3,983.5,18.1,12.7,2.6,0.01,1
28.5303,83.6133,2024-02-08,10:39,3.0,1015.8,30.9,17.0,4.7,0.13,1
27.5975,84.1694,2024-02-08,14:05,18.4,1001.2,17.9,12.4,3.4,0.14,1
28.4382,82.1479,2024-02-08,14:05,13.9,1014.0,13.0,10.7,4.6,0.25,1
28.5515,83.6567,2024-02-08,14:05,6.0,996.4,11.9,19.1,6.6,0.09,1
28.4972,83.6143,2024-02-08,14:05,3.9,997.5,22.7,6.6,7.0,0.01,1
27.5553,84.1509,2024-02-08,14:05,18.1,1002.1,18.8,17.7,5.5,0.3,1
28.4873,84.3731,2024-02-08,14:05,7.3,987.2,32.0,8.1,6.5,0.25,1
28.7565,80.1665,2024-02-08,14:06,18.5,993.3,17.1,9.2,5.0,0.3,1
30.0096,80.7336,2024-02-08,14:06,7.1,1010.7,16.1,14.1,2.2,0.03,1
29.64,81.3104,2024-02-08,14:06,11.2,986.7,11.6,7.0,1.3,0.26,1
29.6413,81.3203,2024-02-08,14:06,8.7,1014.4,17.7,8.3,1.6,0.23,1
28.7204,82.6704,2024-02-09,09:41,3.3,1000.2,11.4,12.2,4.8,0.04,1
28.7238,82.6771,2024-02-09,09:41,4.8,1016.1,10.7,8.3,6.3,0.09,1
27.5424,84.3295,2024-02-09,13:08,19.7,997.9,12.6,7.4,3.8,0.09,1
27.5369,84.3347,2024-02-09,13:08,20.2,990.1,37.9,17.2,3.8,0.13,1
29.6859,81.3249,2024-02-09,14:47,12.3,998.6,28.3,16.9,1.6,0.17,1
29.8225,80.6158,2024-02-10,10:21,7.6,1019.3,26.6,18.2,1.5,0.19,1
27.1984,87.0824,2024-02-10,10:22,13.7,1006.0,21.6,18.7,8.2,0.09,1
26.4867,87.7363,2024-02-10,13:49,24.2,986.9,24.1,5.5,9.4,0.06,1
27.817,85.9093,2024-02-10,13:49,15.9,993.2,10.4,17.6,2.2,0.16,1
27.8184,85.9194,2024-02-10,13:49,16.4,983.0,11.2,19.2,1.0,0.27,1
27.5491,84.1752,2024-02-10,13:49,23.4,988.8,11.4,5.6,5.5,0.06,1
27.5554,84.4002,2024-02-10,13:49,23.4,1001.2,16.6,13.2,3.8,0.24,1
27.5789,87.163,2024-02-10,13:49,14.2,1009.5,20.8,17.6,2.8,0.24,1
27.1512,84.8539,2024-02-10,13:49,23.2,1019.0,22.4,16.3,9.8,0.28,1
27.4302,87.4377,2024-02-10,13:49,10.2,1002.1,27.6,19.0,3.3,0.14,1
27.0913,85.6601,2024-02-10,13:49,23.0,1001.6,12.3,5.8,4.3,0.13,1
27.3018,87.4938,2024-02-10,13:49,11.2,1018.6,12.1,14.2,4.1,0.04,1
27.3252,87.7523,2024-02-10,13:49,18.1,996.5,23.5,19.6,3.7,0.09,1
26.9623,85.8593,2024-02-10,13:49,23.2,1010.3,13.3,5.6,10.9,0.19,1
27.0134,86.7683,2024-02-10,13:49,23.1,982.8,36.4,9.2,11.8,0.16,1
27.0147,86.7782,2024-02-10,13:49,21.4,1005.7,30.9,8.9,8.5,0.07,1
27.0179,87.5073,2024-02-10,13:49,22.3,1000.7,19.1,17.7,5.9,0.11,1
29.5566,81.7184,2024-02-10,13:50,10.5,1004.9,30.7,6.1,2.9,0.19,1
28.2191,84.9032,2024-02-10,13:50,13.3,987.5,23.7,17.4,,0.08,1
28.2177,84.8934,2024-02-10,13:50,15.3,986.7,26.1,19.1,1.8,0.21,1
28.2165,84.822,2024-02-10,13:50,13.7,1014.8,44.8,13.9,1.8,0.06,1
28.126,83.4786,2024-02-10,13:50,16.9,990.0,26.2,17.0,5.7,0.02,1
28.336,84.6238,2024-02-10,13:50,-5.5,993.6,13.5,15.1,3.9,0.27,1
28.3746,84.385,2024-02-10,13:50,15.0,996.3,24.1,19.3,4.2,0.25,1
29.1596,82.1812,2024-02-10,13:50,3.0,1011.9,16.2,18.9,3.1,0.29,1
29.6055,82.2468,2024-02-10,13:50,6.3,980.9,19.5,9.6,1.5,0.13,1
29.6039,82.2368,2024-02-10,13:50,4.9,1001.9,56.2,8.9,1.1,0.01,1
27.0683,87.5463,2024-02-11,12:53,24.9,1001.8,20.8,17.8,5.9,0.18,1
27.0694,87.5401,2024-02-11,12:53,24.3,991.0,10.9,9.1,5.9,0.03,1
29.3027,82.4447,2024-02-11,14:31,-0.8,986.6,12.7,16.1,2.7,0.03,1
28.6375,82.7872,2024-02-11,14:31,17.2,988.6,18.8,14.6,5.0,0.11,1
28.7725,80.1528,2024-02-11,14:31,23.0,986.7,22.9,15.8,5.0,0.12,1
28.7789,80.1464,2024-02-11,14:31,23.0,1009.4,13.7,19.0,5.0,0.05,1
29.3008,82.4221,2024-02-11,14:31,5.2,1015.4,15.9,10.0,2.6,0.3,1
28.612,81.2599,2024-02-12,10:05,18.7,1011.9,13.3,6.9,4.3,0.2,1
28.6095,81.2536,2024-02-12,10:05,17.5,995.9,13.0,11.6,4.3,0.02,1
26.6139,87.4006,2024-02-12,13:33,25.5,998.0,19.2,19.7,10.4,0.14,1
26.6468,87.7882,2024-02-12,13:33,25.3,982.5,27.7,12.1,5.9,0.01,1
27.0831,87.5573,2024-02-12,13:34,21.5,983.8,32.7,19.0,5.0,0.08,1
28.5996,82.8147,2024-02-12,13:34,11.7,999.6,44.9,8.4,4.6,0.23,1
28.16,84.3414,2024-02-12,13:34,20.2,1009.9,57.0,13.4,1.8,0.1,1
27.6141,84.191,2024-02-12,13:34,24.0,987.1,13.0,13.5,2.9,0.28,1
27.5449,84.4747,2024-02-12,13:34,24.8,1000.5,29.2,18.6,4.6,0.14,1
27.5474,84.4888,2024-02-12,13:34,24.9,1012.2,16.1,10.8,4.6,0.01,1
27.1548,86.7873,2024-02-12,13:34,24.1,1005.9,13.4,20.0,8.5,0.08,1
27.1426,87.1738,2024-02-12,13:34,22.5,987.7,15.7,17.9,2.1,0.06,1
27.6101,84.1985,2024-02-12,13:34,24.3,1007.6,19.1,11.4,2.9,0.16,1
27.5573,84.3922,2024-02-12,13:34,24.6,989.7,27.7,6.5,3.8,0.25,1
27.5599,84.4065,2024-02-12,13:34,24.9,1011.2,27.0,14.2,3.8,0.23,1
27.5532,84.3986,2024-02-12,13:34,24.1,1009.5,57.3,6.4,3.8,0.27,1
27.5553,84.4722,2024-02-12,13:34,24.9,1007.1,18.0,11.9,4.6,0.24,1
27.5578,84.4864,2024-02-12,13:34,24.9,1000.9,22.1,10.8,4.6,0.15,1
30.0913,80.8044,2024-02-12,13:35,1.9,1019.8,10.6,16.7,4.3,0.06,1
30.0881,80.7888,2024-02-12,13:35,-0.2,1014.6,23.2,13.2,2.4,0.03,1
29.6036,81.9969,2024-02-13,14:16,18.2,995.0,22.2,11.2,3.9,0.28,1
27.5522,84.451,2024-02-13,21:42,16.8,997.0,18.1,9.8,4.6,0.29,1
28.5478,81.9003,2024-02-15,10:28,12.1,1013.8,36.6,14.1,1.8,0.16,1
27.2641,84.6968,2024-02-15,10:28,18.7,1016.1,25.8,7.5,8.8,0.19,1
29.8223,80.6099,2024-02-15,10:28,9.0,980.9,24.9,15.5,1.5,0.24,1
27.5451,84.4124,2024-02-15,13:59,25.5,1010.5,19.6,18.3,3.8,0.06,1
28.3007,83.9431,2024-02-15,13:59,18.1,992.6,17.9,18.8,4.3,0.24,1
28.3021,83.9536,2024-02-15,13:59,17.4,992.4,23.8,15.0,4.8,0.13,1
28.3221,84.3715,2024-02-15,13:59,13.5,1012.7,14.7,9.3,4.2,0.28,1
28.0657,84.3197,2024-02-15,13:59,23.0,980.9,19.0,9.2,4.1,0.13,1
27.9254,83.3393,2024-02-15,13:59,23.2,982.3,11.4,10.3,3.9,0.01,1
27.5586,84.4432,2024-02-15,13:59,26.0,980.5,13.5,9.6,4.6,0.24,1
27.56,84.454,2024-02-15,13:59,26.0,1011.5,24.9,5.7,4.6,0.25,1
26.6667,86.9728,2024-02-15,13:59,25.8,1004.2,51.3,11.4,11.0,0.1,1
27.5408,84.5235,2024-02-15,13:59,26.3,997.2,25.3,16.7,4.6,0.01,1
27.3591,83.8493,2024-02-15,13:59,24.2,1015.9,32.7,8.0,6.5,0.19,1
26.6683,86.9869,2024-02-15,13:59,25.8,1013.6,29.2,12.8,11.0,0.18,1
29.5698,81.4405,2024-02-15,14:00,13.5,981.3,18.6,12.0,3.3,0.29,1
28.9362,82.5315,2024-02-15,14:00,11.5,991.3,21.6,19.7,3.2,0.14,1
26.9359,87.3438,2024-02-15,21:25,18.7,1019.1,28.0,12.4,3.3,0.13,1
26.9433,87.3431,2024-02-15,02:05,10.3,993.9,34.1,10.2,4.0,0.26,1
26.9401,87.349,2024-02-16,09:31,18.3,1008.2,26.6,16.5,1.5,0.02,1
26.927,87.3333,2024-02-16,13:02,22.3,1009.8,33.8,8.0,5.8,0.02,1
28.7663,80.1481,2024-02-16,14:41,24.5,1007.9,18.1,8.3,5.0,0.15,1
27.0772,86.6644,2024-02-17,10:11,15.7,981.0,28.6,14.3,5.9,0.23,1
26.4541,87.2371,2024-02-17,10:11,20.0,1016.7,27.8,11.5,11.3,0.09,1
27.0097,85.035,2024-02-17,13:43,24.3,1014.6,17.3,17.1,12.0,0.16,1
27.1191,85.1991,2024-02-17,13:43,23.7,985.7,12.4,11.7,7.3,0.29,1
27.1175,85.1888,2024-02-17,13:43,23.7,997.4,21.4,17.7,7.3,0.28,1
27.1281,85.1973,2024-02-17,13:43,23.7,993.1,14.3,18.3,7.3,0.01,1
26.9215,85.5403,2024-02-17,13:43,25.2,995.1,28.4,10.4,13.3,0.05,1
26.8453,85.3455,2024-02-17,13:43,24.5,982.4,13.1,8.1,13.4,0.29,1
27.5401,84.2326,2024-02-17,13:44,24.2,998.6,18.7,12.4,3.8,0.14,1
27.5476,84.2196,2024-02-17,13:44,24.2,982.0,45.4,13.3,3.8,0.18,1
27.6044,84.1796,2024-02-17,13:44,23.7,1017.1,56.3,8.4,3.4,0.26,1
27.9574,84.9407,2024-02-17,13:44,21.9,1015.0,28.2,15.5,3.3,0.18,1
28.4364,84.8705,2024-02-17,13:44,11.6,1013.0,23.3,19.8,1.8,0.1,1
27.5383,84.2215,2024-02-17,13:44,24.2,993.3,11.8,11.5,3.8,0.17,1
27.5361,84.5036,2024-02-17,13:44,24.6,999.8,26.4,13.7,4.6,0.11,1
29.556,82.2003,2024-02-18,10:51,14.3,1008.4,34.4,9.5,1.5,0.2,1
27.5591,84.4611,2024-02-18,14:25,25.8,1016.5,28.2,13.1,4.6,0.05,1
27.5552,84.4667,2024-02-18,14:25,25.2,1004.4,49.9,17.1,4.6,0.04,1
27.5527,84.4398,2024-02-18,14:25,25.2,981.2,10.6,13.5,4.6,0.25,1
27.545,84.4625,2024-02-18,14:25,25.2,991.0,22.9,19.5,4.6,0.26,1
27.5614,84.4881,2024-02-18,14:25,25.8,991.7,23.5,19.8,4.6,0.08,1
27.9481,83.7583,2024-02-19,09:54,16.5,1009.1,25.2,14.0,1.9,0.23,1
27.9582,83.7544,2024-02-19,09:54,14.8,1011.0,25.4,7.1,4.2,0.12,1
27.289,87.8545,2024-02-19,13:28,18.8,983.7,15.5,18.6,4.0,0.01,1
27.287,87.8423,2024-02-19,13:28,19.9,997.7,29.5,8.7,4.0,0.29,1
27.1494,84.9883,2024-02-19,13:28,25.1,1003.4,46.2,10.5,8.8,0.06,1
27.539,84.2266,2024-02-19,13:28,25.0,981.6,50.2,7.4,3.8,0.24,1
27.9627,84.2401,2024-02-19,13:28,21.6,991.5,49.7,13.4,3.4,0.15,1
27.9571,84.2324,2024-02-19,13:28,23.2,990.2,20.8,11.0,4.6,0.2,1
26.9931,87.4287,2024-02-19,13:28,20.2,1008.7,25.5,19.8,4.0,0.26,1
27.5209,84.2081,2024-02-20,14:09,27.5,980.7,27.7,16.1,3.8,0.16,1
28.0085,83.7791,2024-02-22,10:17,16.7,1012.9,30.5,8.2,1.9,0.14,1
27.4039,83.7353,2024-02-22,13:53,25.1,983.8,21.6,12.9,8.0,0.17,1
27.9923,85.1341,2024-02-22,13:53,17.2,993.3,56.7,13.7,4.1,0.16,1
27.9907,84.7917,2024-02-22,13:53,21.9,1015.0,36.4,17.7,3.4,0.1,1
28.5004,81.2224,2024-02-23,10:58,20.2,983.6,11.3,10.1,4.3,0.25,1
28.4965,81.2426,2024-02-23,10:58,20.2,1013.9,14.1,17.2,4.3,0.13,1
28.4761,81.2163,2024-02-23,10:58,20.3,1001.4,12.4,14.5,4.3,0.12,1
28.503,81.2288,2024-02-23,10:58,20.2,987.0,10.7,17.8,4.3,0.3,1
27.0137,87.5148,2024-02-23,12:56,20.4,1005.1,24.9,16.7,5.9,0.14,1
27.0185,87.5122,2024-02-23,12:56,19.0,989.4,14.9,7.6,5.9,0.25,1
27.0229,87.5555,2024-02-23,12:56,21.0,1007.3,21.9,7.8,5.9,0.29,1
27.0271,87.5491,2024-02-23,12:56,22.1,991.5,23.3,15.0,5.9,0.01,1
27.5519,84.1715,2024-02-23,14:34,25.3,1006.4,20.6,16.3,5.5,0.01,1
28.5135,81.2364,2024-02-23,14:35,23.4,989.7,13.9,8.9,4.3,0.09,1
28.4714,81.2169,2024-02-23,14:35,23.5,1008.7,14.2,10.1,4.3,0.29,1
28.1218,85.3016,2024-02-23,21:55,7.9,1002.7,12.1,12.6,3.4,0.24,1
28.123,85.3124,2024-02-23,21:55,-10.3,981.1,10.6,14.8,2.3,0.1,1
28.4539,83.6055,2024-02-24,10:00,8.8,997.7,27.7,14.1,6.6,0.25,1
28.5856,81.259,2024-02-24,10:00,17.7,1013.2,28.3,18.8,4.3,0.22,1
26.9729,87.4227,2024-02-24,13:37,19.4,995.4,18.0,15.8,4.0,0.05,1
27.1208,87.0598,2024-02-24,13:37,22.2,1008.6,27.5,12.5,6.8,0.2,1
27.1223,87.0699,2024-02-24,13:37,22.3,995.6,17.3,10.4,5.8,0.04,1
28.5375,81.2359,2024-02-24,13:38,22.3,982.9,27.8,17.5,4.3,0.03,1
27.7777,84.7451,2024-02-24,13:38,20.1,997.2,26.3,18.4,3.3,0.13,1
28.557,81.2446,2024-02-24,13:38,22.6,1014.0,37.2,14.1,4.3,0.22,1
28.561,81.2644,2024-02-24,13:38,22.6,989.9,26.1,9.6,4.3,0.03,1
28.8579,80.1179,2024-02-25,10:41,18.4,1017.5,14.8,12.4,4.0,0.24,1
27.0833,87.5594,2024-02-25,10:41,16.2,988.7,11.6,13.9,5.0,0.16,1
28.8205,80.1212,2024-02-25,10:41,18.0,985.3,21.9,6.1,4.0,0.03,1
27.0895,87.5301,2024-02-25,10:41,16.7,992.2,31.0,17.7,5.9,0.17,1
28.8221,80.1108,2024-02-25,10:41,18.1,1013.9,28.7,17.8,4.0,0.07,1
28.8295,80.123,2024-02-25,10:41,18.4,1019.1,28.1,14.4,4.0,0.24,1
28.8311,80.1126,2024-02-25,10:41,18.5,1009.0,24.3,6.1,4.0,0.17,1
27.0966,87.0938,2024-02-25,14:18,21.3,991.0,20.2,11.4,5.8,0.05,1
26.6327,86.753,2024-02-25,14:18,25.1,980.5,15.6,9.9,15.9,0.11,1
26.6318,86.7581,2024-02-25,14:18,25.1,1003.8,12.2,18.7,15.9,0.15,1
27.0993,87.1171,2024-02-25,14:18,19.3,1012.9,47.4,11.0,4.6,0.18,1
28.1151,85.3113,2024-02-25,14:19,7.5,993.9,14.2,15.0,2.1,0.08,1
27.5595,84.4038,2024-02-25,14:19,25.2,1007.1,30.0,17.4,3.8,0.23,1
27.6056,83.5414,2024-02-25,14:19,24.2,1012.5,14.9,18.0,3.1,0.18,1
28.0035,83.928,2024-02-25,14:19,19.9,982.2,10.5,17.5,1.9,0.05,1
28.0078,83.9218,2024-02-25,14:19,19.0,992.4,13.6,15.4,4.8,0.13,1
28.5067,81.2914,2024-02-25,14:19,24.5,1000.1,18.2,8.0,4.3,0.17,1
28.5051,81.2782,2024-02-25,14:19,24.6,996.3,31.5,14.0,4.3,0.12,1
28.5167,81.2898,2024-02-25,14:19,24.6,984.4,14.0,5.0,4.3,0.02,1
28.5152,81.2767,2024-02-25,14:19,24.5,1013.1,28.4,12.7,4.3,0.23,1
27.1208,87.6184,2024-02-25,21:38,16.2,1005.1,26.7,16.8,5.9,0.08,1
27.8168,86.1941,2024-02-26,09:43,6.2,1000.7,28.3,18.8,2.4,0.09,1
27.8154,86.2088,2024-02-26,09:43,10.2,985.0,19.3,9.0,2.2,0.15,1
27.1363,87.6304,2024-02-26,13:21,20.0,993.1,26.5,6.5,5.9,0.18,1
28.3288,84.0927,2024-02-26,13:22,20.1,992.1,22.2,12.4,4.3,0.24,1
28.1878,84.8852,2024-02-27,10:23,16.6,1015.6,25.9,16.0,1.8,0.15,1
26.6251,87.6042,2024-02-27,14:02,26.8,990.7,17.3,11.4,10.1,0.16,1
28.4521,81.2155,2024-02-27,14:03,24.2,996.3,25.1,18.9,4.3,0.19,1
28.805,80.2595,2024-02-28,11:04,21.3,999.6,17.1,18.8,6.5,0.01,1
28.8039,80.2645,2024-02-28,11:04,21.2,998.8,17.7,8.8,6.5,0.2,1
28.8093,80.2373,2024-02-28,11:04,21.4,1004.0,24.8,8.4,6.5,0.18,1
28.821,80.2457,2024-02-28,11:04,21.3,1019.6,10.9,10.9,5.2,0.25,1
28.8084,80.2424,2024-02-28,11:04,21.4,1012.5,37.2,6.5,6.5,0.06,1
27.127,87.5945,2024-02-28,13:06,22.5,1013.7,39.2,14.5,5.9,0.06,1
27.0956,87.6054,2024-02-28,13:06,23.2,980.2,14.2,6.2,5.9,0.02,1
28.8168,80.2245,2024-02-28,14:44,25.5,1015.0,14.9,18.7,5.2,0.23,1
28.8504,80.2441,2024-02-28,14:44,25.4,1015.2,24.0,10.2,5.2,0.18,1
28.634,82.6425,2024-02-28,14:44,18.9,992.5,19.3,11.4,3.9,0.19,1
28.6376,82.6376,2024-02-28,14:44,20.3,998.8,23.5,7.1,3.9,0.13,1
28.8021,80.2259,2024-02-28,14:44,25.6,1002.2,17.2,17.3,6.5,0.02,1
28.7997,80.1956,2024-02-28,14:44,25.6,989.9,10.2,18.1,6.5,0.12,1
